Time,area,rain
2022-11-02 12:04:00,Sham Shui Po,0 to 1
2022-11-02 12:04:00,Tai Po,0 to 1
2022-11-02 12:04:00,Tuen Mun,0 to 1
2022-11-02 12:04:00,Wong Tai Sin,0 to 1
2022-11-02 13:41:00,Islands District,0 to 2
2022-11-02 13:41:00,Tai Po,0 to 1
2022-11-02 13:41:00,Tuen Mun,0 to 1
2022-11-02 13:41:00,Yuen Long,0 to 1
2022-11-02 14:02:00,North District,0 to 2
2022-11-02 14:02:00,Sai Kung,0 to 2
2022-11-02 14:02:00,Sha Tin,0 to 2
2022-11-02 14:02:00,Tai Po,0 to 2
2022-11-02 14:02:00,Tsuen Wan,0 to 1
2022-11-02 14:02:00,Yuen Long,0 to 1
2022-11-02 15:02:00,Sai Kung,0 to 2
2022-11-02 15:02:00,North District,0 to 1
2022-11-02 15:02:00,Sha Tin,0 to 1
2022-11-02 15:02:00,Tai Po,0 to 1
2022-11-02 15:02:00,Tsuen Wan,0 to 1
2022-11-02 15:02:00,Yuen Long,0 to 1
2022-11-02 16:02:00,Tsuen Wan,0 to 5
2022-11-02 16:02:00,Tai Po,0 to 3
2022-11-02 16:02:00,Yuen Long,0 to 3
2022-11-02 16:02:00,North District,0 to 2
2022-11-02 16:02:00,Sai Kung,0 to 2
2022-11-02 16:02:00,Sha Tin,0 to 2
2022-11-02 16:02:00,Islands District,0 to 1
2022-11-02 16:02:00,Kwai Tsing,0 to 1
2022-11-02 16:02:00,Tuen Mun,0 to 1
2022-11-02 17:02:00,Sai Kung,0 to 2
2022-11-02 17:02:00,Islands District,0 to 1
2022-11-02 17:02:00,North District,0 to 1
2022-11-02 17:02:00,Sha Tin,0 to 1
2022-11-02 17:02:00,Tai Po,0 to 1
2022-11-02 17:02:00,Tsuen Wan,0 to 1
2022-11-02 17:02:00,Yuen Long,0 to 1
2022-11-02 18:02:00,Kwun Tong,0 to 3
2022-11-02 18:02:00,Sai Kung,0 to 3
2022-11-02 18:02:00,Eastern District,0 to 2
2022-11-02 18:02:00,Tai Po,0 to 2
2022-11-02 18:02:00,Southern District,0 to 1
2022-11-02 18:02:00,Wan Chai,0 to 1
2022-11-02 19:02:00,Wan Chai,6 to 7
2022-11-02 19:02:00,Kwun Tong,5 to 7
2022-11-02 19:02:00,Eastern District,3 to 7
2022-11-02 19:02:00,Kowloon City,3 to 6
2022-11-02 19:02:00,Sha Tin,3 to 6
2022-11-02 19:02:00,Southern District,3 to 6
2022-11-02 19:02:00,Yau Tsim Mong,3
2022-11-02 19:02:00,Wong Tai Sin,2 to 6
2022-11-02 19:02:00,Sham Shui Po,2 to 4
2022-11-02 19:02:00,Tai Po,0 to 8
2022-11-02 19:02:00,Central &amp; Western District,0 to 7
2022-11-02 19:02:00,Islands District,0 to 4
2022-11-02 19:02:00,North District,0 to 4
2022-11-02 19:02:00,Tsuen Wan,0 to 4
2022-11-02 19:02:00,Kwai Tsing,0 to 2
2022-11-02 19:02:00,Sai Kung,0 to 10
2022-11-02 19:02:00,Tuen Mun,0 to 1
2022-11-02 19:02:00,Yuen Long,0 to 1
2022-11-02 20:02:00,Kwun Tong,2 to 4
2022-11-02 20:02:00,Southern District,2 to 4
2022-11-02 20:02:00,Islands District,1 to 8
2022-11-02 20:02:00,Sha Tin,1 to 7
2022-11-02 20:02:00,Tsuen Wan,1 to 7
2022-11-02 20:02:00,Yuen Long,1 to 7
2022-11-02 20:02:00,Central &amp; Western District,1 to 3
2022-11-02 20:02:00,Eastern District,1 to 2
2022-11-02 20:02:00,Kowloon City,1 to 2
2022-11-02 20:02:00,Wan Chai,1 to 2
2022-11-02 20:02:00,Wong Tai Sin,1 to 2
2022-11-02 20:02:00,Sham Shui Po,1
2022-11-02 20:02:00,Yau Tsim Mong,1
2022-11-02 20:02:00,Sai Kung,0 to 9
2022-11-02 20:02:00,Tai Po,0 to 7
2022-11-02 20:02:00,North District,0 to 4
2022-11-02 20:02:00,Tuen Mun,0 to 4
2022-11-02 20:02:00,Kwai Tsing,0 to 1
2022-11-02 21:02:00,Kwun Tong,4 to 6
2022-11-02 21:02:00,Southern District,4
2022-11-02 21:02:00,Wong Tai Sin,1 to 3
2022-11-02 21:02:00,Central &amp; Western District,1
2022-11-02 21:02:00,Eastern District,1
2022-11-02 21:02:00,Sha Tin,1
2022-11-02 21:02:00,Tai Po,0 to 9
2022-11-02 21:02:00,Sai Kung,0 to 7
2022-11-02 21:02:00,Islands District,0 to 5
2022-11-02 21:02:00,Tsuen Wan,0 to 2
2022-11-02 21:02:00,Tuen Mun,0 to 2
2022-11-02 21:02:00,Kwai Tsing,0 to 1
2022-11-02 21:02:00,North District,0 to 1
2022-11-02 21:02:00,Yuen Long,0 to 1
2022-11-02 22:02:00,Kwun Tong,5 to 7
2022-11-02 22:02:00,Wan Chai,4 to 5
2022-11-02 22:02:00,Southern District,3 to 6
2022-11-02 22:02:00,Kowloon City,3 to 4
2022-11-02 22:02:00,Sham Shui Po,3 to 4
2022-11-02 22:02:00,Yau Tsim Mong,2 to 3
2022-11-02 22:02:00,Sha Tin,1 to 8
2022-11-02 22:02:00,Eastern District,1 to 6
2022-11-02 22:02:00,Central &amp; Western District,1 to 5
2022-11-02 22:02:00,Wong Tai Sin,1 to 4
2022-11-02 22:02:00,Tai Po,0 to 7
2022-11-02 22:02:00,Islands District,0 to 6
2022-11-02 22:02:00,Sai Kung,0 to 6
2022-11-02 22:02:00,North District,0 to 4
2022-11-02 22:02:00,Tsuen Wan,0 to 4
2022-11-02 22:02:00,Yuen Long,0 to 4
2022-11-02 22:02:00,Kwai Tsing,0 to 2
2022-11-02 22:02:00,Tuen Mun,0 to 1
2022-11-02 23:02:00,Kwun Tong,7 to 10
2022-11-02 23:02:00,Wan Chai,6 to 7
2022-11-02 23:02:00,Southern District,5 to 9
2022-11-02 23:02:00,Eastern District,4 to 7
2022-11-02 23:02:00,Kowloon City,4 to 5
2022-11-02 23:02:00,Yau Tsim Mong,4
2022-11-02 23:02:00,Sham Shui Po,3 to 5
2022-11-02 23:02:00,Wong Tai Sin,2 to 6
2022-11-02 23:02:00,Sha Tin,2 to 10
2022-11-02 23:02:00,Central &amp; Western District,1 to 7
2022-11-02 23:02:00,Kwai Tsing,1 to 4
2022-11-02 23:02:00,Sai Kung,0 to 9
2022-11-02 23:02:00,Islands District,0 to 7
2022-11-02 23:02:00,Tsuen Wan,0 to 6
2022-11-02 23:02:00,North District,0 to 5
2022-11-02 23:02:00,Yuen Long,0 to 5
2022-11-02 23:02:00,Tuen Mun,0 to 2
2022-11-02 23:02:00,Tai Po,0 to 11
2022-11-03 00:05:00,Wan Chai,7 to 9
2022-11-03 00:05:00,Kwun Tong,7 to 11
2022-11-03 00:05:00,Kowloon City,4 to 7
2022-11-03 00:05:00,Southern District,4 to 12
2022-11-03 00:05:00,Wong Tai Sin,4 to 10
2022-11-03 00:05:00,Eastern District,3 to 7
2022-11-03 00:05:00,Sham Shui Po,3 to 5
2022-11-03 00:05:00,Yau Tsim Mong,3
2022-11-03 00:05:00,Sha Tin,2 to 6
2022-11-03 00:05:00,Central &amp; Western District,1 to 7
2022-11-03 00:05:00,Tai Po,1 to 7
2022-11-03 00:05:00,Kwai Tsing,1 to 4
2022-11-03 00:05:00,Islands District,0 to 8
2022-11-03 00:05:00,North District,0 to 5
2022-11-03 00:05:00,Tsuen Wan,0 to 5
2022-11-03 00:05:00,Tuen Mun,0 to 3
2022-11-03 00:05:00,Sai Kung,0 to 10
2022-11-03 00:05:00,Yuen Long,0 to 10
2022-11-03 01:36:00,Wong Tai Sin,9 to 17
2022-11-03 01:36:00,Southern District,8 to 32
2022-11-03 01:36:00,Kowloon City,7 to 11
2022-11-03 01:36:00,Yau Tsim Mong,5 to 8
2022-11-03 01:36:00,Central &amp; Western District,4 to 19
2022-11-03 01:36:00,Sha Tin,3 to 9
2022-11-03 01:36:00,Sham Shui Po,3 to 6
2022-11-03 01:36:00,Kwai Tsing,2 to 5
2022-11-03 01:36:00,Wan Chai,17 to 21
2022-11-03 01:36:00,Kwun Tong,15 to 20
2022-11-03 01:36:00,Eastern District,11 to 20
2022-11-03 01:36:00,Tai Po,1 to 9
2022-11-03 01:36:00,Tsuen Wan,1 to 4
2022-11-03 01:36:00,Yuen Long,1 to 10
2022-11-03 01:36:00,North District,0 to 6
2022-11-03 01:36:00,Sai Kung,0 to 24
2022-11-03 01:36:00,Tuen Mun,0 to 2
2022-11-03 01:36:00,Islands District,0 to 13
2022-11-03 02:36:00,Sha Tin,8 to 15
2022-11-03 02:36:00,Kwai Tsing,5 to 11
2022-11-03 02:36:00,Tsuen Wan,2 to 6
2022-11-03 02:36:00,Islands District,2 to 37
2022-11-03 02:36:00,Tai Po,2 to 12
2022-11-03 02:36:00,Wan Chai,18 to 27
2022-11-03 02:36:00,Kwun Tong,17 to 29
2022-11-03 02:36:00,Yau Tsim Mong,17 to 21
2022-11-03 02:36:00,Wong Tai Sin,16 to 18
2022-11-03 02:36:00,Eastern District,14 to 33
2022-11-03 02:36:00,Kowloon City,13 to 22
2022-11-03 02:36:00,Sham Shui Po,12 to 16
2022-11-03 02:36:00,Southern District,11 to 31
2022-11-03 02:36:00,Central &amp; Western District,11 to 24
2022-11-03 02:36:00,Tuen Mun,1 to 3
2022-11-03 02:36:00,North District,0 to 8
2022-11-03 02:36:00,Yuen Long,0 to 6
2022-11-03 02:36:00,Sai Kung,0 to 27
2022-11-03 03:02:00,Kwun Tong,9 to 11
2022-11-03 03:02:00,Kowloon City,8 to 15
2022-11-03 03:02:00,Wong Tai Sin,7 to 9
2022-11-03 03:02:00,Eastern District,7 to 25
2022-11-03 03:02:00,Kwai Tsing,7 to 15
2022-11-03 03:02:00,Sha Tin,5 to 9
2022-11-03 03:02:00,Tai Po,4 to 9
2022-11-03 03:02:00,Tuen Mun,4 to 6
2022-11-03 03:02:00,Tsuen Wan,3 to 9
2022-11-03 03:02:00,Central &amp; Western District,3 to 16
2022-11-03 03:02:00,Southern District,2 to 14
2022-11-03 03:02:00,Wan Chai,15 to 19
2022-11-03 03:02:00,Yau Tsim Mong,11 to 16
2022-11-03 03:02:00,Sham Shui Po,10 to 16
2022-11-03 03:02:00,Yuen Long,1 to 8
2022-11-03 03:02:00,North District,0 to 8
2022-11-03 03:02:00,Islands District,0 to 10
2022-11-03 03:02:00,Sai Kung,0 to 10
2022-11-03 04:36:00,Kwun Tong,5 to 6
2022-11-03 04:36:00,Wong Tai Sin,4 to 7
2022-11-03 04:36:00,Kowloon City,3 to 6
2022-11-03 04:36:00,Yau Tsim Mong,3 to 5
2022-11-03 04:36:00,Sham Shui Po,3 to 4
2022-11-03 04:36:00,Eastern District,2 to 5
2022-11-03 04:36:00,Sha Tin,2 to 5
2022-11-03 04:36:00,Tai Po,2 to 5
2022-11-03 04:36:00,Wan Chai,2 to 3
2022-11-03 04:36:00,Kwai Tsing,1 to 4
2022-11-03 04:36:00,Southern District,1 to 2
2022-11-03 04:36:00,Sai Kung,0 to 7
2022-11-03 04:36:00,Tuen Mun,0 to 4
2022-11-03 04:36:00,Yuen Long,0 to 4
2022-11-03 04:36:00,North District,0 to 3
2022-11-03 04:36:00,Tsuen Wan,0 to 3
2022-11-03 04:36:00,Central &amp; Western District,0 to 1
2022-11-03 04:36:00,Islands District,0 to 1
2022-11-03 05:21:00,Kwun Tong,2 to 3
2022-11-03 05:21:00,Wan Chai,2
2022-11-03 05:21:00,Tai Po,1 to 4
2022-11-03 05:21:00,Central &amp; Western District,1 to 3
2022-11-03 05:21:00,Eastern District,1 to 3
2022-11-03 05:21:00,Sha Tin,1 to 3
2022-11-03 05:21:00,Wong Tai Sin,1 to 3
2022-11-03 05:21:00,Kowloon City,1 to 2
2022-11-03 05:21:00,Sham Shui Po,1
2022-11-03 05:21:00,Yau Tsim Mong,1
2022-11-03 05:21:00,North District,0 to 5
2022-11-03 05:21:00,Sai Kung,0 to 4
2022-11-03 05:21:00,Islands District,0 to 3
2022-11-03 05:21:00,Tuen Mun,0 to 3
2022-11-03 05:21:00,Yuen Long,0 to 3
2022-11-03 05:21:00,Southern District,0 to 2
2022-11-03 05:21:00,Tsuen Wan,0 to 2
2022-11-03 05:21:00,Kwai Tsing,0 to 1
2022-11-03 06:21:00,Kwun Tong,3 to 4
2022-11-03 06:21:00,Eastern District,2 to 4
2022-11-03 06:21:00,Wong Tai Sin,2
2022-11-03 06:21:00,Sha Tin,1 to 5
2022-11-03 06:21:00,Tai Po,1 to 5
2022-11-03 06:21:00,Kowloon City,1 to 2
2022-11-03 06:21:00,Wan Chai,1 to 2
2022-11-03 06:21:00,Yau Tsim Mong,1
2022-11-03 06:21:00,Islands District,0 to 4
2022-11-03 06:21:00,Tuen Mun,0 to 4
2022-11-03 06:21:00,North District,0 to 3
2022-11-03 06:21:00,Sai Kung,0 to 3
2022-11-03 06:21:00,Yuen Long,0 to 3
2022-11-03 06:21:00,Southern District,0 to 2
2022-11-03 06:21:00,Tsuen Wan,0 to 2
2022-11-03 06:21:00,Central &amp; Western District,0 to 1
2022-11-03 06:21:00,Sham Shui Po,0 to 1
2022-11-03 07:02:00,Kwun Tong,1 to 3
2022-11-03 07:02:00,Wong Tai Sin,1 to 2
2022-11-03 07:02:00,Sha Tin,0 to 4
2022-11-03 07:02:00,Tai Po,0 to 4
2022-11-03 07:02:00,Tsuen Wan,0 to 3
2022-11-03 07:02:00,Eastern District,0 to 2
2022-11-03 07:02:00,Islands District,0 to 2
2022-11-03 07:02:00,North District,0 to 2
2022-11-03 07:02:00,Sai Kung,0 to 2
2022-11-03 07:02:00,Yuen Long,0 to 2
2022-11-03 07:02:00,Central &amp; Western District,0 to 1
2022-11-03 07:02:00,Kowloon City,0 to 1
2022-11-03 07:02:00,Kwai Tsing,0 to 1
2022-11-03 07:02:00,Sham Shui Po,0 to 1
2022-11-03 07:02:00,Southern District,0 to 1
2022-11-03 07:02:00,Tuen Mun,0 to 1
2022-11-03 07:02:00,Wan Chai,0 to 1
2022-11-03 07:02:00,Yau Tsim Mong,0 to 1
2022-11-03 08:02:00,Kwun Tong,2 to 3
2022-11-03 08:02:00,Sha Tin,1 to 3
2022-11-03 08:02:00,Wong Tai Sin,1 to 3
2022-11-03 08:02:00,Kowloon City,1 to 2
2022-11-03 08:02:00,Wan Chai,1 to 2
2022-11-03 08:02:00,Eastern District,0 to 3
2022-11-03 08:02:00,Tsuen Wan,0 to 3
2022-11-03 08:02:00,Yuen Long,0 to 3
2022-11-03 08:02:00,Islands District,0 to 2
2022-11-03 08:02:00,Sai Kung,0 to 2
2022-11-03 08:02:00,Tai Po,0 to 2
2022-11-03 08:02:00,Central &amp; Western District,0 to 1
2022-11-03 08:02:00,Kwai Tsing,0 to 1
2022-11-03 08:02:00,North District,0 to 1
2022-11-03 08:02:00,Sham Shui Po,0 to 1
2022-11-03 08:02:00,Southern District,0 to 1
2022-11-03 08:02:00,Tuen Mun,0 to 1
2022-11-03 08:02:00,Yau Tsim Mong,0 to 1
2022-11-03 09:02:00,Wan Chai,1
2022-11-03 09:02:00,Tai Po,0 to 6
2022-11-03 09:02:00,Sha Tin,0 to 3
2022-11-03 09:02:00,Eastern District,0 to 2
2022-11-03 09:02:00,Islands District,0 to 2
2022-11-03 09:02:00,Tsuen Wan,0 to 2
2022-11-03 09:02:00,Yau Tsim Mong,0 to 2
2022-11-03 09:02:00,Yuen Long,0 to 2
2022-11-03 09:02:00,Central &amp; Western District,0 to 1
2022-11-03 09:02:00,Kowloon City,0 to 1
2022-11-03 09:02:00,Kwai Tsing,0 to 1
2022-11-03 09:02:00,Kwun Tong,0 to 1
2022-11-03 09:02:00,North District,0 to 1
2022-11-03 09:02:00,Sai Kung,0 to 1
2022-11-03 09:02:00,Sham Shui Po,0 to 1
2022-11-03 09:02:00,Southern District,0 to 1
2022-11-03 09:02:00,Wong Tai Sin,0 to 1
2022-11-03 10:02:00,Tai Po,0 to 5
2022-11-03 10:02:00,Eastern District,0 to 2
2022-11-03 10:02:00,North District,0 to 2
2022-11-03 10:02:00,Yuen Long,0 to 2
2022-11-03 10:02:00,Islands District,0 to 1
2022-11-03 10:02:00,Kowloon City,0 to 1
2022-11-03 10:02:00,Sha Tin,0 to 1
2022-11-03 10:02:00,Sham Shui Po,0 to 1
2022-11-03 10:02:00,Tsuen Wan,0 to 1
2022-11-03 10:02:00,Tuen Mun,0 to 1
2022-11-03 10:02:00,Wong Tai Sin,0 to 1
2022-11-03 10:02:00,Yau Tsim Mong,0 to 1
2022-11-03 11:02:00,Islands District,0 to 2
2022-11-03 11:02:00,North District,0 to 2
2022-11-03 11:02:00,Tai Po,0 to 2
2022-11-03 11:02:00,Yuen Long,0 to 2
2022-11-03 11:02:00,Sai Kung,0 to 1
2022-11-03 11:02:00,Sha Tin,0 to 1
2022-11-03 11:02:00,Tsuen Wan,0 to 1
2022-11-03 12:02:00,Islands District,0 to 4
2022-11-03 12:02:00,North District,0 to 4
2022-11-03 12:02:00,Sai Kung,0 to 4
2022-11-03 12:02:00,Tai Po,0 to 3
2022-11-03 12:02:00,Sha Tin,0 to 2
2022-11-03 12:02:00,Wong Tai Sin,0 to 2
2022-11-03 12:02:00,Eastern District,0 to 1
2022-11-03 13:02:00,North District,0 to 4
2022-11-03 13:02:00,Sha Tin,0 to 3
2022-11-03 13:02:00,Tai Po,0 to 3
2022-11-03 13:02:00,Sai Kung,0 to 1
2022-11-03 13:02:00,Wong Tai Sin,0 to 1
2022-11-03 14:02:00,North District,0 to 3
2022-11-03 14:02:00,Sai Kung,0 to 3
2022-11-03 14:02:00,Tai Po,0 to 3
2022-11-03 14:02:00,Sha Tin,0 to 2
2022-11-03 14:02:00,Wong Tai Sin,0 to 2
2022-11-03 14:02:00,Kwun Tong,0 to 1
2022-11-03 15:02:00,North District,0 to 2
2022-11-03 15:02:00,Tai Po,0 to 2
2022-11-03 15:02:00,Kwun Tong,0 to 1
2022-11-03 17:02:00,North District,0 to 1
2022-11-03 17:02:00,Tai Po,0 to 1
2022-11-03 18:02:00,North District,0 to 1
2022-11-03 18:02:00,Sha Tin,0 to 1
2022-11-03 18:02:00,Tai Po,0 to 1
2022-11-03 19:02:00,Tai Po,0 to 1
2022-11-03 20:02:00,Tai Po,0 to 2
2022-11-03 21:02:00,Sai Kung,0 to 1
2022-11-03 21:02:00,Tai Po,0 to 1
2022-11-03 22:02:00,Sai Kung,1 to 4
2022-11-03 22:02:00,Wong Tai Sin,1 to 3
2022-11-03 22:02:00,Kwun Tong,1 to 2
2022-11-03 22:02:00,Sha Tin,0 to 2
2022-11-03 22:02:00,Tai Po,0 to 2
2022-11-03 22:02:00,Eastern District,0 to 1
2022-11-03 22:02:00,North District,0 to 1
2022-11-03 23:02:00,Wong Tai Sin,2 to 4
2022-11-03 23:02:00,Sha Tin,1 to 5
2022-11-03 23:02:00,Sai Kung,0 to 3
2022-11-03 23:02:00,Tai Po,0 to 3
2022-11-03 23:02:00,Yuen Long,0 to 3
2022-11-03 23:02:00,Kwun Tong,0 to 2
2022-11-03 23:02:00,Southern District,0 to 2
2022-11-03 23:02:00,Tsuen Wan,0 to 2
2022-11-03 23:02:00,Wan Chai,0 to 2
2022-11-03 23:02:00,Central &amp; Western District,0 to 1
2022-11-03 23:02:00,Eastern District,0 to 1
2022-11-03 23:02:00,Islands District,0 to 1
2022-11-03 23:02:00,Kowloon City,0 to 1
2022-11-03 23:02:00,Kwai Tsing,0 to 1
2022-11-03 23:02:00,North District,0 to 1
2022-11-04 00:02:00,Kwun Tong,4
2022-11-04 00:02:00,Wong Tai Sin,3
2022-11-04 00:02:00,Eastern District,2 to 7
2022-11-04 00:02:00,Kowloon City,1
2022-11-04 00:02:00,Kwai Tsing,1
2022-11-04 00:02:00,Wan Chai,1
2022-11-04 00:02:00,Yau Tsim Mong,1
2022-11-04 00:02:00,Sai Kung,0 to 4
2022-11-04 00:02:00,Southern District,0 to 2
2022-11-04 00:02:00,Central &amp; Western District,0 to 1
2022-11-04 00:02:00,Islands District,0 to 1
2022-11-04 00:02:00,North District,0 to 1
2022-11-04 00:02:00,Sha Tin,0 to 1
2022-11-04 00:02:00,Sham Shui Po,0 to 1
2022-11-04 00:02:00,Tai Po,0 to 1
2022-11-04 00:02:00,Tsuen Wan,0 to 1
2022-11-04 00:02:00,Yuen Long,0 to 1
2022-11-04 01:02:00,Kwun Tong,3 to 5
2022-11-04 01:02:00,Wong Tai Sin,3 to 5
2022-11-04 01:02:00,Wan Chai,2 to 3
2022-11-04 01:02:00,Eastern District,1 to 4
2022-11-04 01:02:00,Kowloon City,1 to 2
2022-11-04 01:02:00,Yau Tsim Mong,1
2022-11-04 01:02:00,Central &amp; Western District,0 to 3
2022-11-04 01:02:00,Sha Tin,0 to 3
2022-11-04 01:02:00,Southern District,0 to 3
2022-11-04 01:02:00,Tai Po,0 to 3
2022-11-04 01:02:00,Sai Kung,0 to 2
2022-11-04 01:02:00,Tsuen Wan,0 to 2
2022-11-04 01:02:00,Yuen Long,0 to 2
2022-11-04 01:02:00,Kwai Tsing,0 to 1
2022-11-04 01:02:00,North District,0 to 1
2022-11-04 01:02:00,Sham Shui Po,0 to 1
2022-11-04 01:02:00,Tuen Mun,0 to 1
2022-11-04 02:02:00,Eastern District,2 to 5
2022-11-04 02:02:00,Wong Tai Sin,2 to 5
2022-11-04 02:02:00,Kwun Tong,1 to 3
2022-11-04 02:02:00,Kowloon City,1 to 2
2022-11-04 02:02:00,Wan Chai,1 to 2
2022-11-04 02:02:00,Yau Tsim Mong,1 to 2
2022-11-04 02:02:00,Sai Kung,0 to 2
2022-11-04 02:02:00,Central &amp; Western District,0 to 1
2022-11-04 02:02:00,Islands District,0 to 1
2022-11-04 02:02:00,Kwai Tsing,0 to 1
2022-11-04 02:02:00,North District,0 to 1
2022-11-04 02:02:00,Sha Tin,0 to 1
2022-11-04 02:02:00,Southern District,0 to 1
2022-11-04 02:02:00,Tai Po,0 to 1
2022-11-04 02:02:00,Tsuen Wan,0 to 1
2022-11-04 02:02:00,Tuen Mun,0 to 1
2022-11-04 02:02:00,Yuen Long,0 to 1
2022-11-04 03:02:00,Kwun Tong,1
2022-11-04 03:02:00,Wan Chai,1
2022-11-04 03:02:00,Wong Tai Sin,1
2022-11-04 03:02:00,Central &amp; Western District,0 to 1
2022-11-04 03:02:00,Eastern District,0 to 1
2022-11-04 03:02:00,Islands District,0 to 1
2022-11-04 03:02:00,Kowloon City,0 to 1
2022-11-04 03:02:00,Kwai Tsing,0 to 1
2022-11-04 03:02:00,North District,0 to 1
2022-11-04 03:02:00,Sha Tin,0 to 1
2022-11-04 03:02:00,Tsuen Wan,0 to 1
2022-11-04 03:02:00,Tuen Mun,0 to 1
2022-11-04 03:02:00,Yuen Long,0 to 1
2022-11-04 04:02:00,Wong Tai Sin,0 to 3
2022-11-04 04:02:00,Islands District,0 to 1
2022-11-04 04:02:00,Kwun Tong,0 to 1
2022-11-04 04:02:00,Sha Tin,0 to 1
2022-11-04 04:02:00,Tai Po,0 to 1
2022-11-04 04:02:00,Tsuen Wan,0 to 1
2022-11-04 04:02:00,Yuen Long,0 to 1
2022-11-04 05:02:00,Islands District,0 to 1
2022-11-04 06:02:00,Central &amp; Western District,0 to 1
2022-11-04 06:02:00,Islands District,0 to 1
2022-11-04 06:02:00,Kwun Tong,0 to 1
2022-11-04 06:02:00,Southern District,0 to 1
2022-11-04 06:02:00,Tai Po,0 to 1
2022-11-04 06:02:00,Wan Chai,0 to 1
2022-11-04 07:02:00,Central &amp; Western District,0 to 1
2022-11-04 07:02:00,Islands District,0 to 1
2022-11-04 07:02:00,Kwai Tsing,0 to 1
2022-11-04 07:02:00,Sha Tin,0 to 1
2022-11-04 07:02:00,Sham Shui Po,0 to 1
2022-11-04 07:02:00,Tai Po,0 to 1
2022-11-04 07:02:00,Tsuen Wan,0 to 1
2022-11-04 07:02:00,Wan Chai,0 to 1
2022-11-04 07:02:00,Yuen Long,0 to 1
2022-11-04 08:02:00,Islands District,0 to 1
2022-11-04 08:02:00,Kwun Tong,0 to 1
2022-11-04 17:02:00,North District,0 to 1
2022-11-04 17:02:00,Tuen Mun,0 to 1
2022-11-04 18:02:00,North District,0 to 1
2022-11-06 02:02:00,Islands District,0 to 1
2022-11-06 06:02:00,Yuen Long,0 to 1
2022-11-06 07:02:00,Islands District,0 to 5
2022-11-06 07:02:00,Southern District,0 to 3
2022-11-06 07:02:00,Central &amp; Western District,0 to 2
2022-11-06 07:02:00,Wan Chai,0 to 2
2022-11-06 07:02:00,Eastern District,0 to 1
2022-11-06 07:02:00,Kowloon City,0 to 1
2022-11-06 07:02:00,Kwai Tsing,0 to 1
2022-11-06 07:02:00,Sai Kung,0 to 1
2022-11-06 07:02:00,Sham Shui Po,0 to 1
2022-11-06 07:02:00,Tsuen Wan,0 to 1
2022-11-06 07:02:00,Wong Tai Sin,0 to 1
2022-11-06 08:02:00,Kowloon City,3
2022-11-06 08:02:00,Yau Tsim Mong,3
2022-11-06 08:02:00,Wan Chai,2 to 4
2022-11-06 08:02:00,Kwun Tong,2 to 3
2022-11-06 08:02:00,Wong Tai Sin,2 to 3
2022-11-06 08:02:00,Sha Tin,2
2022-11-06 08:02:00,Sham Shui Po,2
2022-11-06 08:02:00,Central &amp; Western District,1 to 4
2022-11-06 08:02:00,Kwai Tsing,1 to 2
2022-11-06 08:02:00,Sai Kung,0 to 5
2022-11-06 08:02:00,Tai Po,0 to 4
2022-11-06 08:02:00,Eastern District,0 to 3
2022-11-06 08:02:00,Southern District,0 to 2
2022-11-06 08:02:00,North District,0 to 1
2022-11-06 08:02:00,Tsuen Wan,0 to 1
2022-11-06 09:02:00,Central &amp; Western District,0 to 1
2022-11-06 09:02:00,Islands District,0 to 1
2022-11-06 09:02:00,Tai Po,0 to 1
2022-11-06 10:02:00,Sai Kung,0 to 1
2022-11-06 10:02:00,Sha Tin,0 to 1
2022-11-06 13:02:00,Islands District,0 to 5
2022-11-06 13:02:00,Eastern District,0 to 1
2022-11-06 13:02:00,Southern District,0 to 1
2022-11-06 14:02:00,Southern District,0 to 4
2022-11-06 14:02:00,Eastern District,0 to 2
2022-11-06 14:02:00,Kwun Tong,0 to 2
2022-11-06 14:02:00,Sai Kung,0 to 2
2022-11-06 14:02:00,Wan Chai,0 to 2
2022-11-06 14:02:00,Yuen Long,0 to 1
2022-11-06 15:02:00,Yuen Long,0 to 1
2022-11-06 19:02:00,Islands District,0 to 1
2022-11-06 19:02:00,Tuen Mun,0 to 1
2022-11-06 19:02:00,Yuen Long,0 to 1
2022-11-06 20:02:00,Tuen Mun,0 to 1
2022-11-06 23:02:00,Kowloon City,1
2022-11-06 23:02:00,Central &amp; Western District,0 to 1
2022-11-06 23:02:00,Eastern District,0 to 1
2022-11-06 23:02:00,Islands District,0 to 1
2022-11-06 23:02:00,Kwun Tong,0 to 1
2022-11-06 23:02:00,Sham Shui Po,0 to 1
2022-11-06 23:02:00,Southern District,0 to 1
2022-11-06 23:02:00,Wan Chai,0 to 1
2022-11-07 00:02:00,Tsuen Wan,2 to 4
2022-11-07 00:02:00,Tuen Mun,2 to 4
2022-11-07 00:02:00,Kwai Tsing,2 to 3
2022-11-07 00:02:00,Sha Tin,2 to 3
2022-11-07 00:02:00,Wong Tai Sin,2 to 3
2022-11-07 00:02:00,Sham Shui Po,2
2022-11-07 00:02:00,Tai Po,1 to 6
2022-11-07 00:02:00,Kowloon City,1 to 2
2022-11-07 00:02:00,Kwun Tong,1 to 2
2022-11-07 00:02:00,Yau Tsim Mong,1 to 2
2022-11-07 00:02:00,Central &amp; Western District,1
2022-11-07 00:02:00,Islands District,0 to 6
2022-11-07 00:02:00,Sai Kung,0 to 4
2022-11-07 00:02:00,Yuen Long,0 to 3
