Time,area,rain
2019-07-31 22:02:00,Tai Po,0 to 7
2019-07-31 22:46:00,Tai Po,0 to 7
2019-07-31 22:46:00,North District,1 to 8
2019-07-31 22:46:00,Sha Tin,0 to 3
2019-07-31 22:46:00,Sai Kung,0 to 2
2019-07-31 22:46:00,Tsuen Wan,0 to 1
2019-07-31 22:46:00,Yuen Long,0 to 7
2019-07-31 23:02:00,Islands District,2 to 14
2019-07-31 23:02:00,Tai Po,0 to 3
2019-07-31 23:02:00,Tuen Mun,0 to 1
2019-07-31 23:02:00,Sha Tin,1 to 7
2019-07-31 23:02:00,Kwai Tsing,1 to 2
2019-07-31 23:02:00,Yuen Long,0 to 1
2019-07-31 23:02:00,Tsuen Wan,0 to 1
2019-07-31 23:02:00,Sham Shui Po,3 to 5
2019-07-31 23:02:00,Yau Tsim Mong,3 to 6
2019-07-31 23:02:00,Central & Western District,4 to 12
2019-07-31 23:02:00,Eastern District,3 to 10
2019-07-31 23:02:00,Southern District,4 to 7
2019-07-31 23:02:00,Wong Tai Sin,5 to 10
2019-07-31 23:02:00,Kwun Tong,6 to 8
2019-07-31 23:02:00,Kowloon City,5
2019-07-31 23:02:00,Sai Kung,4 to 11
2019-07-31 23:02:00,Wan Chai,9 to 10
2019-07-31 23:41:00,Sai Kung,4 to 11
2019-07-31 23:41:00,Kwai Tsing,1 to 2
2019-07-31 23:41:00,Kowloon City,5
2019-07-31 23:41:00,Tai Po,0 to 3
2019-07-31 23:41:00,Wong Tai Sin,5 to 10
2019-07-31 23:41:00,Tsuen Wan,0 to 1
2019-07-31 23:41:00,Eastern District,3 to 10
2019-07-31 23:41:00,Kwun Tong,6 to 8
2019-07-31 23:41:00,Wan Chai,9 to 10
2019-07-31 23:41:00,Southern District,4 to 7
2019-07-31 23:41:00,Tuen Mun,0 to 1
2019-07-31 23:41:00,Yau Tsim Mong,3 to 6
2019-07-31 23:41:00,Sha Tin,1 to 7
2019-07-31 23:41:00,Yuen Long,0 to 1
2019-07-31 23:41:00,Sham Shui Po,3 to 5
2019-07-31 23:41:00,Islands District,2 to 14
2019-07-31 23:41:00,Central & Western District,4 to 12
2019-08-01 00:02:00,Kowloon City,1
2019-08-01 00:02:00,Tai Po,3 to 13
2019-08-01 00:02:00,Yau Tsim Mong,1
2019-08-01 00:02:00,Sham Shui Po,2
2019-08-01 00:02:00,Tuen Mun,2 to 8
2019-08-01 00:02:00,Tsuen Wan,3 to 11
2019-08-01 00:02:00,Sha Tin,5 to 14
2019-08-01 00:02:00,North District,3 to 11
2019-08-01 00:02:00,Kwun Tong,0 to 2
2019-08-01 00:02:00,Yuen Long,4 to 11
2019-08-01 00:02:00,Kwai Tsing,1 to 7
2019-08-01 00:02:00,Islands District,0 to 10
2019-08-01 00:02:00,Sai Kung,1 to 4
2019-08-01 00:02:00,Eastern District,0 to 1
2019-08-01 00:02:00,Wong Tai Sin,1 to 3
2019-08-01 00:02:00,Central & Western District,0 to 1
2019-08-01 01:02:00,Wong Tai Sin,3 to 5
2019-08-01 01:02:00,Tsuen Wan,3 to 7
2019-08-01 01:02:00,Kwun Tong,4 to 6
2019-08-01 01:02:00,Sha Tin,4 to 13
2019-08-01 01:02:00,Kowloon City,4 to 5
2019-08-01 01:02:00,Yau Tsim Mong,5 to 6
2019-08-01 01:02:00,Tuen Mun,2 to 5
2019-08-01 01:02:00,North District,2 to 10
2019-08-01 01:02:00,Sham Shui Po,6
2019-08-01 01:02:00,Central & Western District,7 to 14
2019-08-01 01:02:00,Southern District,9 to 14
2019-08-01 01:02:00,Sai Kung,3 to 13
2019-08-01 01:02:00,Wan Chai,13 to 15
2019-08-01 01:02:00,Yuen Long,0 to 11
2019-08-01 01:02:00,Islands District,1 to 5
2019-08-01 01:02:00,Tai Po,0 to 11
2019-08-01 01:02:00,Eastern District,4 to 10
2019-08-01 01:02:00,Kwai Tsing,3 to 7
2019-08-01 02:02:00,Sha Tin,1 to 3
2019-08-01 02:02:00,Yuen Long,0 to 4
2019-08-01 02:02:00,Wong Tai Sin,1 to 3
2019-08-01 02:02:00,Sai Kung,0 to 2
2019-08-01 02:02:00,North District,2 to 6
2019-08-01 02:02:00,Tai Po,0 to 6
2019-08-01 02:02:00,Kwun Tong,0 to 1
2019-08-01 02:02:00,Tsuen Wan,0 to 1
2019-08-01 02:02:00,Kowloon City,0 to 1
2019-08-01 02:02:00,Islands District,0 to 7
2019-08-01 03:02:00,Sha Tin,0 to 1
2019-08-01 03:02:00,Tsuen Wan,0 to 1
2019-08-01 03:02:00,Tuen Mun,0 to 1
2019-08-01 03:02:00,Wong Tai Sin,1
2019-08-01 03:02:00,Islands District,0 to 2
2019-08-01 03:02:00,North District,0 to 2
2019-08-01 03:02:00,Yuen Long,0 to 2
2019-08-01 03:02:00,Central & Western District,0 to 1
2019-08-01 03:02:00,Kowloon City,0 to 1
2019-08-01 03:02:00,Kwun Tong,0 to 1
2019-08-01 03:02:00,Sai Kung,0 to 1
2019-08-01 03:02:00,Tai Po,0 to 1
2019-08-01 04:02:00,North District,1 to 2
2019-08-01 04:02:00,Tsuen Wan,0 to 1
2019-08-01 04:02:00,Tai Po,0 to 1
2019-08-01 04:02:00,Yuen Long,0 to 2
2019-08-01 05:02:00,Sha Tin,0 to 1
2019-08-01 05:02:00,Tsuen Wan,0 to 1
2019-08-01 05:02:00,North District,0 to 1
2019-08-01 05:02:00,Yuen Long,0 to 2
2019-08-01 06:02:00,Tsuen Wan,0 to 2
2019-08-01 06:02:00,Kwai Tsing,0 to 1
2019-08-01 06:16:00,Tsuen Wan,0 to 2
2019-08-01 06:16:00,Kwai Tsing,0 to 1
2019-08-01 06:46:00,Tsuen Wan,0 to 2
2019-08-01 06:46:00,Kwai Tsing,0 to 1
2019-08-01 07:11:00,Wong Tai Sin,0 to 1
2019-08-01 07:11:00,Islands District,0 to 10
2019-08-01 07:11:00,Southern District,0 to 2
2019-08-01 07:11:00,Sai Kung,0 to 2
2019-08-01 07:11:00,North District,0 to 2
2019-08-01 07:11:00,Eastern District,0 to 2
2019-08-01 07:11:00,Yau Tsim Mong,0 to 3
2019-08-01 07:11:00,Kowloon City,0 to 2
2019-08-01 07:11:00,Sha Tin,0 to 5
2019-08-01 07:11:00,Wan Chai,1 to 2
2019-08-01 07:11:00,Sham Shui Po,1 to 2
2019-08-01 07:11:00,Central & Western District,1 to 2
2019-08-01 07:11:00,Tuen Mun,1 to 4
2019-08-01 07:11:00,Yuen Long,2 to 6
2019-08-01 07:11:00,Kwai Tsing,2 to 6
2019-08-01 07:11:00,Tsuen Wan,2 to 8
2019-08-01 07:11:00,Tai Po,0 to 5
2019-08-01 07:26:00,Islands District,0 to 10
2019-08-01 07:26:00,Southern District,0 to 2
2019-08-01 07:26:00,Sai Kung,0 to 2
2019-08-01 07:26:00,North District,0 to 2
2019-08-01 07:26:00,Kowloon City,0 to 2
2019-08-01 07:26:00,Eastern District,0 to 2
2019-08-01 07:26:00,Yau Tsim Mong,0 to 3
2019-08-01 07:26:00,Central & Western District,1 to 2
2019-08-01 07:26:00,Sha Tin,0 to 5
2019-08-01 07:26:00,Wan Chai,1 to 2
2019-08-01 07:26:00,Sham Shui Po,1 to 2
2019-08-01 07:26:00,Tuen Mun,1 to 4
2019-08-01 07:26:00,Yuen Long,2 to 6
2019-08-01 07:26:00,Kwai Tsing,2 to 6
2019-08-01 07:26:00,Tsuen Wan,2 to 8
2019-08-01 07:26:00,Tai Po,0 to 5
2019-08-01 07:26:00,Wong Tai Sin,0 to 1
2019-08-01 07:46:00,Tsuen Wan,2 to 8
2019-08-01 07:46:00,Sham Shui Po,1 to 2
2019-08-01 07:46:00,Sai Kung,0 to 2
2019-08-01 07:46:00,Southern District,0 to 2
2019-08-01 07:46:00,Central & Western District,1 to 2
2019-08-01 07:46:00,North District,0 to 2
2019-08-01 07:46:00,Kowloon City,0 to 2
2019-08-01 07:46:00,Wan Chai,1 to 2
2019-08-01 07:46:00,Yuen Long,2 to 6
2019-08-01 07:46:00,Eastern District,0 to 2
2019-08-01 07:46:00,Islands District,0 to 10
2019-08-01 07:46:00,Sha Tin,0 to 5
2019-08-01 07:46:00,Yau Tsim Mong,0 to 3
2019-08-01 07:46:00,Tuen Mun,1 to 4
2019-08-01 07:46:00,Tai Po,0 to 5
2019-08-01 07:46:00,Wong Tai Sin,0 to 1
2019-08-01 07:46:00,Kwai Tsing,2 to 6
2019-08-01 08:02:00,North District,0 to 7
2019-08-01 08:02:00,Tuen Mun,6 to 23
2019-08-01 08:02:00,Yuen Long,2 to 17
2019-08-01 08:02:00,Tai Po,0 to 3
2019-08-01 08:02:00,Kowloon City,9 to 15
2019-08-01 08:02:00,Wong Tai Sin,4 to 7
2019-08-01 08:02:00,Kwun Tong,3 to 9
2019-08-01 08:02:00,Islands District,3 to 26
2019-08-01 08:02:00,Tsuen Wan,3 to 24
2019-08-01 08:02:00,Central & Western District,20 to 36
2019-08-01 08:02:00,Southern District,22 to 29
2019-08-01 08:02:00,Eastern District,16 to 35
2019-08-01 08:02:00,Wan Chai,28 to 34
2019-08-01 08:02:00,Kwai Tsing,15 to 22
2019-08-01 08:02:00,Sham Shui Po,14 to 31
2019-08-01 08:02:00,Yau Tsim Mong,14 to 30
2019-08-01 08:02:00,Sha Tin,1 to 6
2019-08-01 08:02:00,Sai Kung,0 to 8
2019-08-01 09:02:00,Central & Western District,0 to 3
2019-08-01 09:02:00,Kwai Tsing,8 to 19
2019-08-01 09:02:00,Wan Chai,1 to 3
2019-08-01 09:02:00,Southern District,0 to 1
2019-08-01 09:02:00,Islands District,0 to 7
2019-08-01 09:02:00,Tai Po,2 to 21
2019-08-01 09:02:00,Yau Tsim Mong,6 to 21
2019-08-01 09:02:00,Wong Tai Sin,10 to 15
2019-08-01 09:02:00,Sha Tin,12 to 22
2019-08-01 09:02:00,Sai Kung,7 to 21
2019-08-01 09:02:00,Eastern District,2 to 9
2019-08-01 09:02:00,Tsuen Wan,2 to 22
2019-08-01 09:02:00,North District,12 to 24
2019-08-01 09:02:00,Sham Shui Po,14 to 19
2019-08-01 09:02:00,Tuen Mun,2 to 13
2019-08-01 09:02:00,Kowloon City,9 to 15
2019-08-01 09:02:00,Yuen Long,8 to 25
2019-08-01 09:02:00,Kwun Tong,9 to 16
2019-08-01 10:02:00,Tsuen Wan,0 to 2
2019-08-01 10:02:00,Wan Chai,6 to 9
2019-08-01 10:02:00,Kowloon City,0 to 1
2019-08-01 10:02:00,North District,0 to 1
2019-08-01 10:02:00,Sham Shui Po,0 to 1
2019-08-01 10:02:00,Southern District,0 to 14
2019-08-01 10:02:00,Eastern District,0 to 1
2019-08-01 10:02:00,Islands District,0 to 16
2019-08-01 10:02:00,Kwun Tong,0 to 2
2019-08-01 10:02:00,Central & Western District,2 to 5
2019-08-01 10:02:00,Yuen Long,0 to 5
2019-08-01 10:02:00,Sha Tin,0 to 4
2019-08-01 10:02:00,Tuen Mun,0 to 2
2019-08-01 10:02:00,Sai Kung,0 to 3
2019-08-01 10:02:00,Tai Po,0 to 3
2019-08-01 10:02:00,Yau Tsim Mong,0 to 3
2019-08-01 10:02:00,Wong Tai Sin,0 to 3
2019-08-01 10:02:00,Kwai Tsing,0 to 2
2019-08-01 11:06:00,Tsuen Wan,3 to 18
2019-08-01 11:06:00,Kwun Tong,1 to 4
2019-08-01 11:06:00,Kwai Tsing,3 to 16
2019-08-01 11:06:00,Wong Tai Sin,2 to 4
2019-08-01 11:06:00,Wan Chai,7 to 12
2019-08-01 11:06:00,Tai Po,0 to 3
2019-08-01 11:06:00,Yau Tsim Mong,3 to 4
2019-08-01 11:06:00,Kowloon City,1 to 3
2019-08-01 11:06:00,Sham Shui Po,5 to 7
2019-08-01 11:06:00,Islands District,0 to 30
2019-08-01 11:06:00,Central & Western District,9 to 17
2019-08-01 11:06:00,Yuen Long,0 to 7
2019-08-01 11:06:00,Southern District,1 to 12
2019-08-01 11:06:00,Eastern District,1 to 2
2019-08-01 11:06:00,Tuen Mun,8 to 13
2019-08-01 11:06:00,Sha Tin,1 to 3
2019-08-01 11:06:00,Sai Kung,1 to 3
2019-08-01 12:02:00,Wan Chai,4 to 6
2019-08-01 12:02:00,Kwai Tsing,2 to 3
2019-08-01 12:02:00,Sham Shui Po,2 to 3
2019-08-01 12:02:00,Sha Tin,2 to 4
2019-08-01 12:02:00,Southern District,3 to 5
2019-08-01 12:02:00,Tsuen Wan,1 to 5
2019-08-01 12:02:00,North District,0 to 2
2019-08-01 12:02:00,Tai Po,0 to 2
2019-08-01 12:02:00,Islands District,4 to 30
2019-08-01 12:02:00,Kowloon City,3
2019-08-01 12:02:00,Central & Western District,2 to 4
2019-08-01 12:02:00,Kwun Tong,4
2019-08-01 12:02:00,Yau Tsim Mong,3
2019-08-01 12:02:00,Wong Tai Sin,3 to 6
2019-08-01 12:02:00,Eastern District,3 to 7
2019-08-01 12:02:00,Sai Kung,1 to 5
2019-08-01 12:02:00,Yuen Long,0 to 4
2019-08-01 12:02:00,Tuen Mun,5 to 31
2019-08-01 13:02:00,Sha Tin,6 to 15
2019-08-01 13:02:00,Central & Western District,8 to 15
2019-08-01 13:02:00,Kwun Tong,6 to 7
2019-08-01 13:02:00,Eastern District,7 to 11
2019-08-01 13:02:00,Wan Chai,12 to 15
2019-08-01 13:02:00,Sham Shui Po,7 to 8
2019-08-01 13:02:00,Sai Kung,6 to 18
2019-08-01 13:02:00,Kwai Tsing,4 to 10
2019-08-01 13:02:00,Kowloon City,4 to 10
2019-08-01 13:02:00,Tuen Mun,6 to 13
2019-08-01 13:02:00,North District,4 to 10
2019-08-01 13:02:00,Yuen Long,3 to 9
2019-08-01 13:02:00,Islands District,3 to 19
2019-08-01 13:02:00,Tai Po,4 to 17
2019-08-01 13:02:00,Tsuen Wan,4 to 12
2019-08-01 13:02:00,Yau Tsim Mong,6 to 10
2019-08-01 13:02:00,Southern District,10 to 16
2019-08-01 13:02:00,Wong Tai Sin,5 to 9
2019-08-01 13:21:00,Kwai Tsing,4 to 10
2019-08-01 13:21:00,Wong Tai Sin,5 to 9
2019-08-01 13:21:00,Tsuen Wan,4 to 12
2019-08-01 13:21:00,Eastern District,7 to 11
2019-08-01 13:21:00,Sai Kung,6 to 18
2019-08-01 13:21:00,Sha Tin,6 to 15
2019-08-01 13:21:00,Kowloon City,4 to 10
2019-08-01 13:21:00,Yuen Long,3 to 9
2019-08-01 13:21:00,Wan Chai,12 to 15
2019-08-01 13:21:00,Tai Po,4 to 17
2019-08-01 13:21:00,Islands District,3 to 19
2019-08-01 13:21:00,Central & Western District,8 to 15
2019-08-01 13:21:00,Sham Shui Po,7 to 8
2019-08-01 13:21:00,North District,4 to 10
2019-08-01 13:21:00,Southern District,10 to 16
2019-08-01 13:21:00,Kwun Tong,6 to 7
2019-08-01 13:21:00,Yau Tsim Mong,6 to 10
2019-08-01 13:21:00,Tuen Mun,6 to 13
2019-08-01 14:02:00,Wong Tai Sin,3 to 6
2019-08-01 14:02:00,Tuen Mun,10 to 17
2019-08-01 14:02:00,Kwun Tong,2 to 4
2019-08-01 14:02:00,Sai Kung,2 to 5
2019-08-01 14:02:00,Wan Chai,7 to 9
2019-08-01 14:02:00,Central & Western District,9 to 16
2019-08-01 14:02:00,Kwai Tsing,9 to 13
2019-08-01 14:02:00,Eastern District,2 to 6
2019-08-01 14:02:00,Tsuen Wan,6 to 16
2019-08-01 14:02:00,Islands District,1 to 19
2019-08-01 14:02:00,Kowloon City,3 to 6
2019-08-01 14:02:00,Southern District,1 to 14
2019-08-01 14:02:00,Sha Tin,4 to 11
2019-08-01 14:02:00,Sham Shui Po,6 to 11
2019-08-01 14:02:00,North District,6 to 10
2019-08-01 14:02:00,Tai Po,4 to 15
2019-08-01 14:02:00,Yau Tsim Mong,5 to 9
2019-08-01 14:02:00,Yuen Long,5 to 14
2019-08-01 15:02:00,Tai Po,3 to 56
2019-08-01 15:02:00,Eastern District,0 to 1
2019-08-01 15:02:00,Tsuen Wan,0 to 2
2019-08-01 15:02:00,Kwun Tong,1 to 2
2019-08-01 15:02:00,Wong Tai Sin,0 to 4
2019-08-01 15:02:00,Sha Tin,0 to 5
2019-08-01 15:02:00,Sai Kung,3 to 31
2019-08-01 15:02:00,North District,2 to 27
2019-08-01 15:02:00,Yuen Long,0 to 9
2019-08-01 16:11:00,Wan Chai,3 to 4
2019-08-01 16:11:00,Southern District,2 to 3
2019-08-01 16:11:00,Kwun Tong,2 to 3
2019-08-01 16:11:00,Eastern District,2 to 4
2019-08-01 16:11:00,Kowloon City,2 to 3
2019-08-01 16:11:00,Sai Kung,3 to 19
2019-08-01 16:11:00,Tai Po,3 to 39
2019-08-01 16:11:00,Wong Tai Sin,2 to 3
2019-08-01 16:11:00,Yau Tsim Mong,2 to 3
2019-08-01 16:11:00,North District,8 to 27
2019-08-01 16:11:00,Sha Tin,2 to 19
2019-08-01 16:11:00,Central & Western District,1 to 5
2019-08-01 16:11:00,Sham Shui Po,1 to 2
2019-08-01 16:11:00,Yuen Long,0 to 6
2019-08-01 16:11:00,Islands District,0 to 3
2019-08-01 16:11:00,Tsuen Wan,0 to 3
2019-08-01 16:11:00,Kwai Tsing,0 to 2
2019-08-01 16:11:00,Tuen Mun,0 to 1
2019-08-01 17:02:00,Wong Tai Sin,0 to 1
2019-08-01 17:02:00,Sha Tin,0 to 4
2019-08-01 17:02:00,Kwai Tsing,0 to 3
2019-08-01 17:02:00,Southern District,0 to 2
2019-08-01 17:02:00,Sham Shui Po,0 to 1
2019-08-01 17:02:00,Islands District,0 to 2
2019-08-01 17:02:00,Eastern District,0 to 2
2019-08-01 17:02:00,Sai Kung,0 to 9
2019-08-01 17:02:00,Wan Chai,1
2019-08-01 17:02:00,Central & Western District,1
2019-08-01 17:02:00,Tai Po,1 to 11
2019-08-01 17:02:00,Tuen Mun,1 to 2
2019-08-01 17:02:00,Tsuen Wan,0 to 2
2019-08-01 17:02:00,Yuen Long,0 to 2
2019-08-01 17:02:00,Yau Tsim Mong,0 to 1
2019-08-01 17:02:00,North District,2 to 11
2019-08-01 18:02:00,Tuen Mun,0 to 2
2019-08-01 18:02:00,Islands District,0 to 5
2019-08-01 18:02:00,Tsuen Wan,1 to 6
2019-08-01 18:02:00,Yuen Long,0 to 4
2019-08-01 18:02:00,North District,1 to 6
2019-08-01 18:02:00,Yau Tsim Mong,5 to 6
2019-08-01 18:02:00,Tai Po,3 to 16
2019-08-01 18:02:00,Sha Tin,3 to 17
2019-08-01 18:02:00,Kowloon City,3 to 9
2019-08-01 18:02:00,Kwai Tsing,4 to 5
2019-08-01 18:02:00,Kwun Tong,9 to 10
2019-08-01 18:02:00,Wan Chai,4 to 6
2019-08-01 18:02:00,Sham Shui Po,4 to 6
2019-08-01 18:02:00,Southern District,4 to 9
2019-08-01 18:02:00,Central & Western District,3 to 10
2019-08-01 18:02:00,Eastern District,5 to 10
2019-08-01 18:02:00,Sai Kung,5 to 15
2019-08-01 18:02:00,Wong Tai Sin,5 to 9
2019-08-01 18:16:00,Tai Po,3 to 16
2019-08-01 18:16:00,Central & Western District,3 to 10
2019-08-01 18:16:00,Wan Chai,4 to 6
2019-08-01 18:16:00,Tsuen Wan,1 to 6
2019-08-01 18:16:00,Islands District,0 to 5
2019-08-01 18:16:00,Sha Tin,3 to 17
2019-08-01 18:16:00,Tuen Mun,0 to 2
2019-08-01 18:16:00,North District,1 to 6
2019-08-01 18:16:00,Yuen Long,0 to 4
2019-08-01 18:16:00,Southern District,4 to 9
2019-08-01 18:16:00,Kwai Tsing,4 to 5
2019-08-01 18:16:00,Sham Shui Po,4 to 6
2019-08-01 18:16:00,Eastern District,5 to 10
2019-08-01 18:16:00,Sai Kung,5 to 15
2019-08-01 18:16:00,Yau Tsim Mong,5 to 6
2019-08-01 18:16:00,Wong Tai Sin,5 to 9
2019-08-01 18:16:00,Kwun Tong,9 to 10
2019-08-01 18:16:00,Kowloon City,3 to 9
2019-08-01 19:02:00,Yuen Long,0 to 8
2019-08-01 19:02:00,Tsuen Wan,0 to 4
2019-08-01 19:02:00,Eastern District,1 to 2
2019-08-01 19:02:00,Sham Shui Po,0 to 3
2019-08-01 19:02:00,Wan Chai,0 to 1
2019-08-01 19:02:00,Central & Western District,0 to 3
2019-08-01 19:02:00,Yau Tsim Mong,1 to 4
2019-08-01 19:02:00,Southern District,0 to 2
2019-08-01 19:02:00,Sha Tin,2 to 18
2019-08-01 19:02:00,North District,2 to 18
2019-08-01 19:02:00,Kwun Tong,2 to 6
2019-08-01 19:02:00,Kowloon City,3 to 6
2019-08-01 19:02:00,Sai Kung,4 to 17
2019-08-01 19:02:00,Wong Tai Sin,4 to 7
2019-08-01 19:02:00,Kwai Tsing,0 to 1
2019-08-01 19:02:00,Tai Po,2 to 17
2019-08-01 19:21:00,Tai Po,2 to 17
2019-08-01 19:21:00,Kwai Tsing,0 to 1
2019-08-01 19:21:00,Sai Kung,4 to 17
2019-08-01 19:21:00,Central & Western District,0 to 3
2019-08-01 19:21:00,Sham Shui Po,0 to 3
2019-08-01 19:21:00,Southern District,0 to 2
2019-08-01 19:21:00,Wong Tai Sin,4 to 7
2019-08-01 19:21:00,Kowloon City,3 to 6
2019-08-01 19:21:00,Kwun Tong,2 to 6
2019-08-01 19:21:00,North District,2 to 18
2019-08-01 19:21:00,Tsuen Wan,0 to 4
2019-08-01 19:21:00,Sha Tin,2 to 18
2019-08-01 19:21:00,Yau Tsim Mong,1 to 4
2019-08-01 19:21:00,Eastern District,1 to 2
2019-08-01 19:21:00,Yuen Long,0 to 8
2019-08-01 19:21:00,Wan Chai,0 to 1
2019-08-01 20:02:00,Islands District,0 to 28
2019-08-01 20:02:00,Tsuen Wan,5 to 12
2019-08-01 20:02:00,Sai Kung,0 to 2
2019-08-01 20:02:00,Sham Shui Po,0 to 2
2019-08-01 20:02:00,Tai Po,0 to 10
2019-08-01 20:02:00,Wan Chai,0 to 1
2019-08-01 20:02:00,Southern District,0 to 4
2019-08-01 20:02:00,Kwai Tsing,2 to 5
2019-08-01 20:02:00,Yuen Long,0 to 9
2019-08-01 20:02:00,Kwun Tong,1
2019-08-01 20:02:00,Wong Tai Sin,1 to 2
2019-08-01 20:02:00,Central & Western District,1 to 4
2019-08-01 20:02:00,Kowloon City,0 to 1
2019-08-01 20:02:00,Sha Tin,1 to 5
2019-08-01 20:02:00,North District,2 to 8
2019-08-01 20:02:00,Tuen Mun,3 to 11
2019-08-01 20:02:00,Yau Tsim Mong,0 to 1
2019-08-01 20:02:00,Eastern District,0 to 1
2019-08-01 20:16:00,Tuen Mun,3 to 11
2019-08-01 20:16:00,Sham Shui Po,0 to 2
2019-08-01 20:16:00,Wan Chai,0 to 1
2019-08-01 20:16:00,Kowloon City,0 to 1
2019-08-01 20:16:00,Eastern District,0 to 1
2019-08-01 20:16:00,Tai Po,0 to 10
2019-08-01 20:16:00,Sai Kung,0 to 2
2019-08-01 20:16:00,Islands District,0 to 28
2019-08-01 20:16:00,Kwun Tong,1
2019-08-01 20:16:00,Southern District,0 to 4
2019-08-01 20:16:00,Yuen Long,0 to 9
2019-08-01 20:16:00,Wong Tai Sin,1 to 2
2019-08-01 20:16:00,Central & Western District,1 to 4
2019-08-01 20:16:00,Sha Tin,1 to 5
2019-08-01 20:16:00,Kwai Tsing,2 to 5
2019-08-01 20:16:00,North District,2 to 8
2019-08-01 20:16:00,Yau Tsim Mong,0 to 1
2019-08-01 20:16:00,Tsuen Wan,5 to 12
2019-08-01 21:02:00,North District,0 to 6
2019-08-01 21:02:00,Tai Po,0 to 3
2019-08-01 21:02:00,Kwai Tsing,0 to 1
2019-08-01 21:02:00,Tsuen Wan,0 to 6
2019-08-01 21:02:00,Yuen Long,0 to 4
2019-08-01 21:02:00,Islands District,0 to 3
2019-08-01 22:02:00,Sham Shui Po,1
2019-08-01 22:02:00,Sha Tin,0 to 2
2019-08-01 22:02:00,Yau Tsim Mong,1 to 2
2019-08-01 22:02:00,Yuen Long,0 to 2
2019-08-01 22:02:00,Islands District,0 to 1
2019-08-01 22:02:00,Southern District,1 to 2
2019-08-01 22:02:00,Central & Western District,0 to 1
2019-08-01 22:02:00,Kwun Tong,1
2019-08-01 22:02:00,North District,0 to 4
2019-08-01 22:02:00,Kwai Tsing,0 to 1
2019-08-01 22:02:00,Wan Chai,2
2019-08-01 22:02:00,Sai Kung,0 to 1
2019-08-01 22:02:00,Tai Po,0 to 1
2019-08-01 22:02:00,Eastern District,1 to 3
2019-08-01 22:02:00,Kowloon City,1
2019-08-01 22:02:00,Wong Tai Sin,1
2019-08-01 23:02:00,Kwai Tsing,1 to 3
2019-08-01 23:02:00,Kowloon City,1 to 3
2019-08-01 23:02:00,Eastern District,1 to 3
2019-08-01 23:02:00,Islands District,0 to 3
2019-08-01 23:02:00,Wong Tai Sin,1 to 4
2019-08-01 23:02:00,Southern District,1 to 4
2019-08-01 23:02:00,Sham Shui Po,1 to 4
2019-08-01 23:02:00,Tai Po,0 to 2
2019-08-01 23:02:00,Central & Western District,3 to 5
2019-08-01 23:02:00,Sha Tin,0 to 3
2019-08-01 23:02:00,Sai Kung,0 to 1
2019-08-01 23:02:00,Wan Chai,4 to 5
2019-08-01 23:02:00,North District,0 to 1
2019-08-01 23:02:00,Tsuen Wan,0 to 2
2019-08-01 23:02:00,Tuen Mun,1 to 2
2019-08-01 23:02:00,Yuen Long,0 to 3
2019-08-01 23:02:00,Yau Tsim Mong,2 to 4
2019-08-01 23:02:00,Kwun Tong,1 to 2
2019-08-01 23:26:00,Kwai Tsing,1 to 3
2019-08-01 23:26:00,Sai Kung,0 to 1
2019-08-01 23:26:00,Wan Chai,4 to 5
2019-08-01 23:26:00,Tuen Mun,1 to 2
2019-08-01 23:26:00,Wong Tai Sin,1 to 4
2019-08-01 23:26:00,Kwun Tong,1 to 2
2019-08-01 23:26:00,Kowloon City,1 to 3
2019-08-01 23:26:00,Eastern District,1 to 3
2019-08-01 23:26:00,Southern District,1 to 4
2019-08-01 23:26:00,Sham Shui Po,1 to 4
2019-08-01 23:26:00,Yau Tsim Mong,2 to 4
2019-08-01 23:26:00,Central & Western District,3 to 5
2019-08-01 23:26:00,North District,0 to 1
2019-08-01 23:26:00,Tsuen Wan,0 to 2
2019-08-01 23:26:00,Tai Po,0 to 2
2019-08-01 23:26:00,Yuen Long,0 to 3
2019-08-01 23:26:00,Sha Tin,0 to 3
2019-08-01 23:26:00,Islands District,0 to 3
2019-08-02 00:02:00,Tuen Mun,0 to 3
2019-08-02 00:02:00,Tsuen Wan,0 to 1
2019-08-02 00:02:00,Sham Shui Po,0 to 1
2019-08-02 00:02:00,Kowloon City,0 to 1
2019-08-02 00:02:00,Eastern District,0 to 1
2019-08-02 00:02:00,Central & Western District,0 to 1
2019-08-02 00:02:00,Kwai Tsing,0 to 1
2019-08-02 00:02:00,Sha Tin,0 to 5
2019-08-02 00:02:00,Kwun Tong,2
2019-08-02 00:02:00,Sai Kung,0 to 4
2019-08-02 00:02:00,Tai Po,0 to 6
2019-08-02 00:02:00,Islands District,0 to 6
2019-08-02 00:02:00,North District,0 to 7
2019-08-02 00:02:00,Yuen Long,0 to 8
2019-08-02 00:02:00,Wong Tai Sin,1 to 2
2019-08-02 01:11:00,Tuen Mun,0 to 1
2019-08-02 01:11:00,Tai Po,0 to 1
2019-08-02 01:11:00,Sha Tin,0 to 1
2019-08-02 01:11:00,Wong Tai Sin,0 to 1
2019-08-02 01:11:00,Islands District,0 to 21
2019-08-02 02:02:00,Tuen Mun,0 to 1
2019-08-02 02:02:00,Eastern District,0 to 1
2019-08-02 02:02:00,Wong Tai Sin,0 to 2
2019-08-02 02:02:00,Islands District,0 to 2
2019-08-02 02:02:00,Tsuen Wan,0 to 3
